"both balance, time (ms)",Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15
231.49999999999113,36054,35242,36458,36458,36382,35221,36490,36464,36185,36558,35596,36331,36286,36449,36630
231.59999999999113,36053,35242,36457,36456,36382,35221,36490,36464,36184,36559,35596,36329,36286,36447,36630
231.69999999999112,36055,35243,36458,36457,36381,35221,36490,36465,36186,36559,35596,36331,36286,36449,36630
231.79999999999112,36054,35242,36457,36457,36383,35221,36489,36464,36185,36558,35596,36329,36285,36448,36630
231.8999999999911,36053,35243,36457,36456,36382,35222,36490,36464,36184,36559,35596,36330,36285,36447,36630
231.9999999999911,36053,35243,36458,36458,36382,35221,36489,36463,36184,36558,35595,36330,36286,36449,36631
232.0999999999911,36053,35241,36457,36457,36382,35222,36490,36464,36185,36558,35596,36330,36287,36448,36631
232.1999999999911,36054,35243,36458,36458,36382,35221,36490,36464,36185,36559,35596,36330,36286,36448,36630
232.2999999999911,36053,35242,36457,36456,36381,35221,36490,36464,36185,36558,35595,36329,36285,36448,36630
232.39999999999108,36053,35242,36457,36457,36382,35222,36489,36464,36184,36558,35595,36329,36285,36448,36630
232.49999999999108,36054,35242,36457,36457,36381,35222,36490,36464,36184,36558,35595,36329,36284,36448,36630
232.59999999999107,36054,35243,36457,36457,36383,35221,36489,36463,36184,36558,35595,36328,36285,36448,36629
232.69999999999106,36053,35242,36457,36457,36382,35222,36489,36463,36184,36558,35594,36329,36285,36448,36630
232.79999999999106,36054,35242,36457,36456,36381,35221,36489,36463,36184,36558,35594,36328,36284,36447,36630
232.89999999999105,36053,35242,36457,36455,36381,35221,36489,36464,36183,36558,35594,36329,36285,36447,36629
232.99999999999105,36053,35241,36457,36456,36381,35221,36489,36463,36184,36558,35594,36329,36285,36448,36630
233.09999999999104,36053,35241,36456,36456,36381,35222,36489,36463,36184,36558,35594,36330,36286,36448,36630
233.19999999999104,36053,35241,36457,36456,36381,35221,36488,36463,36184,36557,35594,36328,36284,36447,36629
233.29999999999103,36113,35265,36483,36481,36429,35170,36542,36489,36210,36581,35616,36355,36309,36470,36681
233.39999999999102,36114,35265,36483,36482,36430,35170,36543,36490,36212,36581,35617,36356,36309,36472,36680
233.49999999999102,36114,35265,36484,36483,36429,35170,36543,36489,36212,36582,35617,36357,36311,36473,36681
233.599999999991,36113,35265,36483,36482,36430,35169,36543,36489,36212,36581,35617,36356,36310,36472,36681
233.699999999991,36114,35266,36484,36483,36430,35170,36544,36491,36213,36582,35618,36358,36311,36472,36681
233.799999999991,36114,35265,36484,36482,36429,35170,36544,36491,36212,36582,35617,36357,36311,36472,36682
233.899999999991,36114,35266,36484,36482,36430,35171,36544,36490,36213,36582,35618,36356,36311,36472,36682
233.999999999991,36113,35265,36484,36483,36430,35169,36544,36491,36213,36581,35618,36357,36311,36473,36681
234.09999999999098,36114,35266,36485,36484,36430,35169,36544,36491,36213,36582,35618,36357,36311,36473,36682
234.19999999999098,36114,35266,36485,36483,36431,35170,36545,36491,36213,36583,35618,36357,36310,36472,36682
234.29999999999097,36114,35266,36485,36484,36430,35169,36545,36491,36214,36583,35618,36357,36311,36473,36682
234.39999999999097,36114,35266,36485,36484,36431,35170,36545,36491,36214,36584,35619,36357,36312,36473,36682
234.49999999999096,36115,35266,36485,36484,36431,35170,36545,36491,36213,36582,35618,36356,36311,36473,36682
234.59999999999096,36115,35267,36486,36484,36430,35170,36544,36491,36213,36583,35619,36357,36311,36473,36682
234.69999999999095,36115,35267,36486,36482,36431,35169,36544,36491,36212,36583,35618,36357,36311,36473,36682
234.79999999999094,36115,35267,36485,36484,36431,35170,36544,36491,36214,36583,35619,36357,36312,36474,36682
234.89999999999094,36115,35267,36486,36484,36431,35170,36546,36492,36214,36584,35618,36358,36311,36474,36684
234.99999999999093,36115,35267,36487,36484,36431,35170,36546,36492,36213,36583,35619,36358,36312,36473,36682
235.09999999999093,36115,35267,36486,36485,36432,35169,36545,36492,36215,36583,35619,36356,36311,36473,36683
235.19999999999092,36115,35267,36486,36485,36431,35169,36545,36491,36213,36584,35619,36358,36311,36474,36683
235.29999999999092,36116,35267,36485,36483,36431,35170,36546,36492,36215,36584,35619,36357,36311,36475,36682
235.3999999999909,36115,35267,36486,36484,36431,35170,36546,36492,36213,36583,35619,36357,36311,36473,36684
235.4999999999909,36116,35267,36486,36485,36432,35169,36545,36492,36214,36584,35619,36358,36312,36474,36683
235.5999999999909,36116,35267,36486,36485,36432,35170,36545,36492,36214,36584,35620,36358,36312,36474,36683
235.6999999999909,36116,35268,36486,36485,36431,35170,36546,36493,36215,36584,35619,36358,36312,36474,36683
235.7999999999909,36115,35267,36486,36484,36432,35169,36546,36492,36213,36584,35619,36358,36312,36474,36684
