time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Current,SoC,Temperature 1,Temperature 2,Temperature 3,Temperature 4,UV\OV Fault
287.1999999999968,40998,40974,40988,40951,40939,40973,40954,40917,41027,41015,40995,41029,41015,41040,39837,00000,00000,12209,12257,12794,12946,0
287.2999999999968,40997,40973,40988,40952,40938,40972,40955,40918,41028,41016,40995,41029,41015,41040,39836,00000,00000,12209,12257,12794,12946,0
287.39999999999685,40997,40974,40988,40952,40939,40973,40955,40917,41027,41015,40995,41029,41016,41040,39836,00000,00000,12209,12257,12794,12946,0
287.4999999999969,40996,40973,40988,40952,40938,40973,40955,40917,41027,41015,40994,41028,41017,41040,39837,00000,00000,12209,12257,12794,12946,0
287.5999999999969,40997,40972,40988,40951,40938,40972,40953,40916,41027,41015,40995,41028,41016,41039,39837,00000,00000,12209,12257,12794,12946,0
287.6999999999969,40997,40972,40988,40951,40938,40972,40954,40917,41026,41014,40994,41028,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
287.79999999999694,40997,40974,40989,40951,40938,40971,40954,40917,41027,41014,40993,41027,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
287.89999999999696,40997,40973,40988,40950,40937,40972,40954,40916,41027,41014,40993,41027,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
287.999999999997,40995,40972,40987,40951,40937,40972,40954,40917,41027,41014,40993,41027,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
288.099999999997,40996,40973,40988,40950,40938,40971,40954,40917,41026,41014,40992,41027,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
288.19999999999703,40996,40973,40988,40950,40937,40971,40953,40916,41027,41014,40993,41027,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
288.29999999999706,40997,40973,40988,40950,40936,40971,40953,40916,41025,41013,40993,41027,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
288.3999999999971,40996,40971,40988,40951,40937,40971,40953,40916,41026,41014,40993,41026,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
288.4999999999971,40996,40972,40987,40950,40937,40972,40953,40916,41026,41015,40993,41028,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
288.5999999999971,40997,40973,40988,40951,40936,40972,40953,40916,41026,41014,40994,41027,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
288.69999999999715,40995,40972,40987,40950,40937,40971,40954,40915,41026,41013,40993,41026,41014,41038,39838,00000,00000,12209,12257,12794,12946,0
288.79999999999717,40996,40972,40988,40950,40937,40970,40953,40915,41025,41013,40994,41027,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
288.8999999999972,40996,40972,40987,40950,40936,40971,40953,40916,41025,41014,40993,41026,41014,41038,39836,00000,00000,12209,12257,12794,12946,0
288.9999999999972,40995,40971,40987,40949,40937,40970,40953,40916,41026,41014,40992,41026,41013,41038,39837,00000,00000,12209,12257,12794,12946,0
289.09999999999724,40996,40972,40987,40949,40936,40970,40953,40917,41025,41014,40992,41027,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
289.19999999999726,40995,40971,40986,40949,40936,40971,40953,40915,41024,41012,40993,41027,41014,41038,39836,00000,00000,12209,12257,12794,12946,0
289.2999999999973,40995,40971,40986,40950,40936,40970,40953,40915,41025,41013,40993,41026,41013,41038,39836,00000,00000,12209,12257,12794,12946,0
289.3999999999973,40995,40971,40987,40950,40936,40969,40952,40915,41025,41012,40992,41026,41013,41038,39837,00000,00000,12209,12257,12794,12946,0
289.4999999999973,40995,40971,40987,40950,40936,40969,40952,40915,41025,41012,40992,41025,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
289.59999999999735,40995,40971,40986,40949,40935,40970,40952,40915,41024,41012,40993,41026,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
289.6999999999974,40995,40971,40986,40949,40935,40970,40953,40916,41024,41012,40992,41027,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
289.7999999999974,40995,40971,40986,40949,40936,40970,40952,40915,41024,41012,40992,41025,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
289.8999999999974,40996,40971,40986,40949,40936,40969,40952,40915,41024,41012,40993,41026,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
289.99999999999744,40995,40970,40986,40948,40935,40969,40952,40914,41024,41012,40991,41025,41012,41037,39836,00000,00000,12209,12257,12794,12946,0
290.09999999999746,40994,40970,40986,40949,40936,40969,40951,40915,41024,41012,40991,41025,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
290.1999999999975,40994,40970,40986,40948,40935,40970,40953,40915,41024,41011,40991,41025,41012,41037,39837,00000,00000,12209,12257,12794,12946,0
290.2999999999975,40994,40970,40986,40948,40935,40969,40952,40914,41023,41011,40992,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
290.39999999999753,40994,40969,40985,40949,40936,40970,40953,40915,41024,41012,40992,41025,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
290.49999999999756,40994,40970,40985,40948,40936,40969,40951,40915,41024,41011,40993,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
290.5999999999976,40993,40971,40986,40948,40935,40969,40952,40915,41024,41012,40991,41025,41012,41036,39836,00000,00000,12209,12257,12794,12946,0
290.6999999999976,40994,40970,40986,40949,40935,40968,40950,40913,41023,41011,40991,41025,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
290.7999999999976,40994,40970,40986,40948,40935,40969,40951,40914,41024,41012,40992,41025,41012,41037,39837,00000,00000,12209,12257,12794,12946,0
290.89999999999765,40994,40970,40985,40947,40935,40968,40951,40914,41024,41012,40992,41025,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
290.99999999999767,40994,40969,40985,40948,40935,40968,40951,40913,41024,41012,40991,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
291.0999999999977,40994,40970,40985,40947,40935,40969,40951,40914,41023,41011,40992,41025,41012,41037,39836,00000,00000,12209,12257,12794,12946,0
291.1999999999977,40994,40969,40985,40948,40935,40969,40951,40914,41024,41011,40992,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
291.29999999999774,41002,40977,40990,40953,40940,40978,40956,40917,41029,41016,41000,41030,41017,41041,39836,00000,00000,12209,12257,12794,12946,0
291.39999999999776,41003,40977,40990,40953,40940,40978,40957,40918,41030,41018,41001,41030,41017,41041,39837,00000,00000,12209,12257,12794,12946,0
291.4999999999978,41004,40979,40991,40954,40940,40980,40958,40919,41030,41018,41002,41031,41018,41041,39837,00000,00000,12209,12257,12794,12946,0
291.5999999999978,41004,40978,40991,40955,40941,40980,40959,40918,41031,41018,41002,41032,41019,41042,39836,00000,00000,12209,12257,12794,12946,0
291.69999999999783,41004,40979,40991,40954,40940,40981,40958,40919,41031,41019,41002,41032,41019,41042,39837,00000,00000,12209,12257,12794,12946,0
291.79999999999785,41005,40979,40991,40955,40941,40981,40959,40920,41032,41019,41003,41033,41019,41043,39837,00000,00000,12209,12257,12794,12946,0
291.8999999999979,41004,40979,40991,40955,40941,40981,40959,40919,41032,41019,41002,41032,41019,41042,39837,00000,00000,12209,12257,12794,12946,0
291.9999999999979,41004,40979,40991,40954,40941,40981,40959,40919,41031,41019,41003,41033,41019,41043,39838,00000,00000,12209,12257,12794,12946,0
292.0999999999979,41005,40979,40992,40954,40941,40981,40959,40921,41032,41019,41003,41032,41019,41043,39837,00000,00000,12209,12257,12794,12946,0
292.19999999999794,41005,40980,40992,40955,40942,40981,40960,40920,41032,41019,41004,41034,41019,41044,39837,00000,00000,12209,12257,12794,12946,0
292.29999999999797,41005,40980,40993,40955,40941,40981,40958,40919,41032,41019,41003,41033,41019,41043,39837,00000,00000,12209,12257,12794,12946,0
292.399999999998,41005,40980,40992,40955,40941,40981,40959,40920,41033,41019,41004,41033,41019,41043,39836,00000,00000,12209,12257,12794,12946,0
292.499999999998,41005,40980,40993,40955,40942,40981,40959,40920,41032,41020,41003,41033,41019,41043,39836,00000,00000,12209,12257,12794,12946,0
292.59999999999803,41005,40979,40992,40956,40942,40982,40960,40920,41032,41020,41004,41033,41020,41044,39838,00000,00000,12209,12257,12794,12946,0
292.69999999999806,41006,40981,40993,40956,40942,40981,40960,40920,41033,41020,41004,41034,41019,41043,39837,00000,00000,12209,12257,12794,12946,0
292.7999999999981,41006,40979,40992,40955,40942,40981,40960,40921,41033,41020,41004,41033,41020,41043,39837,00000,00000,12209,12257,12794,12946,0
292.8999999999981,41006,40981,40993,40956,40942,40982,40960,40920,41033,41019,41004,41033,41019,41043,39836,00000,00000,12209,12257,12794,12946,0
292.9999999999981,41006,40981,40993,40956,40942,40982,40960,40920,41033,41020,41005,41034,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
293.09999999999815,41007,40980,40994,40957,40943,40982,40960,40920,41033,41020,41005,41034,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
293.19999999999817,41007,40980,40994,40956,40942,40983,40961,40921,41033,41020,41006,41034,41020,41043,39836,00000,00000,12209,12257,12794,12946,0
293.2999999999982,41006,40981,40993,40957,40943,40983,40960,40921,41033,41021,41005,41034,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
293.3999999999982,41006,40981,40994,40957,40943,40982,40961,40921,41033,41021,41005,41034,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
293.49999999999824,41006,40981,40993,40956,40943,40983,40961,40921,41033,41021,41005,41034,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
293.59999999999826,41007,40981,40993,40957,40943,40983,40960,40921,41033,41021,41005,41034,41020,41045,39837,00000,00000,12209,12257,12794,12946,0
293.6999999999983,41007,40981,40994,40957,40943,40983,40961,40922,41034,41021,41004,41033,41021,41044,39836,00000,00000,12209,12257,12794,12946,0
293.7999999999983,41007,40982,40994,40957,40944,40983,40960,40921,41034,41021,41004,41033,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
293.89999999999833,41006,40981,40994,40957,40944,40984,40962,40922,41035,41021,41005,41035,41020,41045,39837,00000,00000,12209,12257,12794,12946,0
293.99999999999835,41007,40981,40994,40957,40943,40983,40961,40922,41034,41021,41006,41035,41020,41045,39837,00000,00000,12209,12257,12794,12946,0
294.0999999999984,41007,40982,40994,40957,40944,40984,40961,40922,41034,41022,41006,41035,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
294.1999999999984,41007,40982,40994,40957,40943,40983,40961,40921,41034,41022,41006,41036,41021,41044,39836,00000,00000,12209,12257,12794,12946,0
294.2999999999984,41007,40981,40993,40957,40943,40983,40961,40922,41034,41022,41006,41035,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
294.39999999999844,41007,40981,40994,40957,40943,40984,40961,40922,41034,41022,41006,41035,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
294.49999999999847,41008,40982,40994,40958,40943,40984,40961,40921,41034,41021,41005,41036,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
294.5999999999985,41008,40982,40994,40958,40944,40984,40962,40922,41035,41022,41005,41035,41021,41045,39838,00000,00000,12209,12257,12794,12946,0
294.6999999999985,41007,40982,40994,40958,40944,40984,40962,40922,41035,41023,41006,41036,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
294.79999999999853,41006,40982,40994,40958,40944,40983,40962,40922,41034,41023,41006,41035,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
294.89999999999856,41007,40983,40994,40958,40944,40984,40961,40922,41034,41022,41006,41035,41022,41045,39837,00000,00000,12209,12257,12794,12946,0
294.9999999999986,41007,40982,40995,40957,40944,40983,40961,40922,41035,41022,41006,41035,41021,41046,39837,00000,00000,12209,12257,12794,12946,0
295.0999999999986,41007,40981,40994,40957,40944,40983,40962,40921,41034,41022,41006,41036,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
295.1999999999986,41008,40983,40995,40958,40944,40984,40961,40923,41035,41022,41007,41035,41021,41045,39836,00000,00000,12209,12257,12794,12946,0
295.29999999999865,41008,40982,40995,40958,40945,40983,40962,40922,41035,41022,41006,41036,41021,41045,39836,00000,00000,12209,12257,12794,12946,0
295.39999999999867,41008,40983,40995,40959,40944,40984,40962,40923,41034,41022,41006,41036,41022,41045,39837,00000,00000,12209,12257,12794,12946,0
295.4999999999987,41007,40982,40995,40958,40944,40984,40962,40923,41036,41022,41006,41035,41021,41046,39837,00000,00000,12209,12257,12794,12946,0
295.5999999999987,41008,40982,40994,40957,40944,40984,40961,40922,41035,41022,41006,41036,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
295.69999999999874,41008,40984,40996,40958,40944,40983,40962,40923,41035,41023,41006,41036,41021,41046,39837,00000,00000,12209,12257,12794,12946,0
295.79999999999876,41008,40983,40995,40958,40944,40985,40961,40922,41035,41022,41007,41037,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
295.8999999999988,41008,40982,40995,40959,40944,40984,40962,40922,41035,41022,41007,41036,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
295.9999999999988,41008,40982,40995,40958,40945,40985,40963,40923,41035,41023,41007,41035,41021,41046,39837,00000,00000,12209,12257,12794,12946,0
296.09999999999883,41007,40983,40995,40958,40945,40985,40963,40923,41035,41024,41007,41035,41022,41047,39838,00000,00000,12209,12257,12794,12946,0
296.19999999999885,41008,40983,40995,40958,40944,40984,40962,40923,41035,41023,41007,41036,41022,41046,39837,00000,00000,12209,12257,12794,12946,0
296.2999999999989,41008,40983,40995,40958,40944,40985,40963,40923,41035,41023,41007,41037,41022,41046,39836,00000,00000,12209,12257,12794,12946,0
296.3999999999989,41008,40983,40996,40959,40944,40985,40963,40923,41035,41023,41007,41036,41023,41046,39836,00000,00000,12209,12257,12794,12946,0
296.4999999999989,41007,40983,40996,40959,40945,40985,40963,40923,41036,41023,41007,41037,41023,41046,39837,00000,00000,12209,12257,12794,12946,0
296.59999999999894,40999,40976,40991,40954,40941,40975,40957,40920,41030,41018,40997,41031,41018,41043,39837,00000,00000,12209,12257,12794,12946,0
296.69999999999897,40999,40976,40991,40953,40940,40974,40957,40919,41030,41017,40997,41031,41017,41042,39837,00000,00000,12209,12257,12794,12946,0
296.799999999999,40998,40975,40991,40953,40940,40974,40957,40919,41029,41017,40997,41029,41017,41042,39836,00000,00000,12209,12257,12794,12946,0
296.899999999999,40998,40975,40989,40953,40939,40973,40955,40918,41028,41016,40996,41030,41016,41041,39837,00000,00000,12209,12257,12794,12946,0
296.99999999999903,40998,40974,40989,40952,40939,40973,40955,40918,41027,41016,40994,41029,41016,41040,39837,00000,00000,12209,12257,12794,12946,0
297.09999999999906,40998,40975,40989,40952,40939,40972,40955,40918,41028,41016,40994,41027,41016,41039,39836,00000,00000,12209,12257,12794,12946,0
297.1999999999991,40998,40974,40989,40952,40939,40973,40954,40917,41027,41015,40995,41028,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
297.2999999999991,40997,40973,40988,40951,40938,40973,40954,40918,41028,41015,40995,41028,41016,41041,39837,00000,00000,12209,12257,12794,12946,0
297.3999999999991,40998,40973,40989,40951,40938,40972,40954,40917,41027,41015,40995,41029,41015,41040,39836,00000,00000,12209,12257,12794,12946,0
297.49999999999915,40997,40973,40988,40951,40937,40973,40955,40917,41027,41015,40994,41028,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
297.59999999999917,40997,40973,40989,40951,40938,40971,40954,40916,41026,41015,40995,41028,41015,41040,39837,00000,00000,12209,12257,12794,12946,0
297.6999999999992,40997,40973,40988,40951,40937,40972,40953,40916,41026,41015,40994,41028,41015,41039,39837,00000,00000,12209,12257,12794,12946,0
297.7999999999992,40997,40972,40988,40950,40937,40972,40954,40917,41026,41015,40994,41027,41016,41039,39836,00000,00000,12209,12257,12794,12946,0
297.89999999999924,40996,40973,40988,40951,40937,40972,40954,40917,41026,41014,40994,41027,41015,41039,39836,00000,00000,12209,12257,12794,12946,0
297.99999999999926,40996,40972,40987,40951,40937,40972,40954,40916,41026,41014,40994,41027,41015,41039,39838,00000,00000,12209,12257,12794,12946,0
298.0999999999993,40997,40973,40988,40950,40937,40972,40953,40917,41027,41014,40992,41026,41013,41039,39836,00000,00000,12209,12257,12794,12946,0
298.1999999999993,40996,40972,40987,40951,40937,40972,40954,40917,41026,41014,40993,41026,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
298.29999999999933,40996,40972,40987,40951,40937,40970,40953,40916,41025,41014,40993,41027,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
298.39999999999935,40996,40973,40988,40950,40936,40971,40953,40917,41026,41014,40993,41027,41015,41038,39837,00000,00000,12209,12257,12794,12946,0
298.4999999999994,40996,40972,40987,40950,40936,40970,40953,40917,41025,41013,40993,41027,41015,41038,39837,00000,00000,12209,12257,12794,12946,0
298.5999999999994,40995,40971,40987,40949,40936,40971,40953,40915,41025,41013,40992,41026,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
298.6999999999994,40995,40972,40987,40950,40936,40971,40953,40916,41026,41013,40993,41027,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
298.79999999999944,40996,40972,40987,40950,40937,40970,40952,40916,41025,41013,40993,41027,41014,41039,39837,00000,00000,12209,12257,12794,12946,0
298.89999999999947,40995,40971,40987,40950,40936,40970,40953,40916,41024,41012,40992,41026,41014,41038,39836,00000,00000,12209,12257,12794,12946,0
298.9999999999995,40996,40972,40987,40950,40936,40970,40952,40916,41025,41013,40992,41026,41013,41038,39836,00000,00000,12209,12257,12794,12946,0
299.0999999999995,40996,40971,40987,40950,40936,40970,40952,40916,41025,41012,40992,41026,41013,41039,39837,00000,00000,12209,12257,12794,12946,0
299.19999999999953,40996,40971,40986,40950,40936,40971,40953,40915,41025,41012,40993,41026,41014,41037,39836,00000,00000,12209,12257,12794,12946,0
299.29999999999956,40994,40971,40987,40949,40936,40971,40953,40916,41025,41012,40992,41026,41013,41037,39836,00000,00000,12209,12257,12794,12946,0
299.3999999999996,40995,40971,40987,40949,40936,40970,40953,40916,41026,41013,40992,41026,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
299.4999999999996,40995,40971,40986,40949,40936,40970,40952,40915,41025,41012,40993,41025,41013,41038,39836,00000,00000,12209,12257,12794,12946,0
299.5999999999996,40994,40970,40986,40949,40936,40970,40952,40914,41024,41012,40992,41026,41013,41037,39836,00000,00000,12209,12257,12794,12946,0
299.69999999999965,40995,40971,40986,40948,40935,40970,40952,40915,41025,41013,40992,41025,41013,41036,39837,00000,00000,12209,12257,12794,12946,0
299.79999999999967,40995,40971,40986,40949,40935,40970,40952,40915,41025,41012,40992,41026,41012,41037,39836,00000,00000,12209,12257,12794,12946,0
299.8999999999997,40995,40970,40986,40948,40936,40971,40952,40915,41024,41012,40992,41025,41013,41037,39837,00000,00000,12209,12257,12794,12946,0
299.9999999999997,40995,40971,40986,40949,40936,40969,40952,40915,41025,41012,40992,41025,41014,41038,39837,00000,00000,12209,12257,12794,12946,0
300.09999999999974,40994,40969,40985,40949,40935,40970,40951,40915,41023,41011,40992,41025,41013,41037,39836,00000,00000,12209,12257,12794,12946,0
300.19999999999976,40994,40971,40986,40948,40935,40969,40951,40915,41023,41011,40992,41025,41012,41037,39837,00000,00000,12209,12257,12794,12946,0
300.2999999999998,40994,40970,40986,40948,40935,40969,40952,40914,41024,41012,40991,41025,41012,41037,39837,00000,00000,12209,12257,12794,12946,0
300.3999999999998,40994,40970,40986,40948,40936,40970,40952,40914,41024,41012,40991,41024,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
300.49999999999983,40994,40970,40985,40948,40935,40969,40950,40913,41023,41011,40991,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
300.59999999999985,40994,40970,40985,40948,40934,40968,40950,40913,41023,41012,40991,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
300.6999999999999,40994,40970,40985,40948,40935,40968,40950,40914,41024,41011,40991,41025,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
300.7999999999999,40994,40970,40986,40948,40935,40969,40951,40915,41023,41012,40991,41024,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
300.8999999999999,40994,40969,40985,40948,40934,40969,40951,40914,41024,41011,40991,41025,41012,41037,39837,00000,00000,12209,12257,12794,12946,0
300.99999999999994,40993,40969,40985,40948,40934,40968,40951,40914,41023,41012,40991,41025,41012,41036,39836,00000,00000,12209,12257,12794,12946,0
301.09999999999997,40994,40969,40984,40946,40933,40969,40951,40913,41023,41012,40991,41025,41012,41036,39836,00000,00000,12209,12257,12794,12946,0
301.2,40993,40970,40985,40947,40935,40969,40950,40913,41022,41011,40990,41024,41011,41035,39836,00000,00000,12209,12257,12794,12946,0
301.3,40992,40969,40985,40947,40934,40968,40950,40914,41023,41011,40991,41024,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
301.40000000000003,40994,40969,40985,40947,40934,40968,40950,40913,41023,41011,40991,41024,41012,41036,39837,00000,00000,12209,12257,12794,12946,0
301.50000000000006,40993,40970,40985,40947,40934,40968,40950,40914,41023,41012,40990,41024,41011,41036,39836,00000,00000,12209,12257,12794,12946,0
301.6000000000001,41002,40977,40989,40952,40939,40977,40956,40917,41027,41016,41000,41029,41017,41040,39837,00000,00000,12209,12257,12794,12946,0
301.7000000000001,41002,40976,40990,40953,40939,40977,40957,40918,41029,41017,41001,41030,41016,41040,39837,00000,00000,12209,12257,12794,12946,0
301.8000000000001,41002,40977,40990,40953,40939,40979,40957,40918,41029,41017,41001,41031,41017,41042,39837,00000,00000,12209,12257,12794,12946,0
301.90000000000015,41003,40978,40990,40954,40941,40979,40957,40919,41030,41018,41000,41030,41017,41041,39837,00000,00000,12209,12257,12794,12946,0
302.00000000000017,41003,40978,40990,40954,40940,40980,40958,40919,41031,41017,41002,41031,41017,41041,39836,00000,00000,12209,12257,12794,12946,0
302.1000000000002,41004,40979,40991,40955,40941,40980,40957,40918,41031,41018,41002,41031,41018,41041,39837,00000,00000,12209,12257,12794,12946,0
302.2000000000002,41004,40979,40992,40954,40940,40980,40958,40919,41030,41018,41002,41032,41018,41042,39837,00000,00000,12209,12257,12794,12946,0
302.30000000000024,41004,40979,40991,40954,40941,40980,40958,40919,41031,41018,41002,41031,41017,41041,39836,00000,00000,12209,12257,12794,12946,0
302.40000000000026,41004,40979,40991,40954,40940,40981,40960,40920,41032,41019,41003,41032,41018,41042,39836,00000,00000,12209,12257,12794,12946,0
302.5000000000003,41004,40979,40991,40954,40941,40981,40958,40919,41031,41018,41003,41032,41019,41042,39836,00000,00000,12209,12257,12794,12946,0
302.6000000000003,41004,40979,40991,40955,40941,40981,40960,40920,41032,41019,41003,41033,41018,41043,39836,00000,00000,12209,12257,12794,12946,0
302.70000000000033,41005,40979,40992,40955,40941,40981,40959,40919,41031,41019,41003,41033,41018,41042,39837,00000,00000,12209,12257,12794,12946,0
302.80000000000035,41004,40979,40992,40955,40942,40981,40960,40920,41033,41019,41004,41033,41019,41043,39837,00000,00000,12209,12257,12794,12946,0
302.9000000000004,41005,40979,40992,40956,40942,40980,40960,40920,41031,41019,41004,41033,41020,41043,39837,00000,00000,12209,12257,12794,12946,0
303.0000000000004,41005,40980,40992,40955,40941,40981,40960,40920,41032,41020,41003,41032,41019,41044,39838,00000,00000,12209,12257,12794,12946,0
303.1000000000004,41005,40980,40991,40956,40942,40981,40960,40921,41032,41020,41003,41033,41018,41043,39836,00000,00000,12209,12257,12794,12946,0
303.20000000000044,41006,40980,40992,40955,40941,40981,40959,40920,41032,41019,41004,41033,41019,41043,39837,00000,00000,12209,12257,12794,12946,0
303.30000000000047,41005,40979,40992,40956,40942,40983,40960,40921,41034,41020,41004,41033,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
303.4000000000005,41005,40980,40993,40956,40943,40981,40959,40920,41032,41019,41004,41033,41019,41042,39837,00000,00000,12209,12257,12794,12946,0
303.5000000000005,41006,40980,40992,40956,40942,40983,40960,40921,41033,41020,41004,41033,41019,41043,39836,00000,00000,12209,12257,12794,12946,0
303.60000000000053,41005,40980,40993,40956,40942,40982,40960,40921,41033,41020,41004,41033,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
303.70000000000056,41006,40980,40993,40956,40942,40982,40960,40921,41033,41020,41005,41034,41019,41043,39836,00000,00000,12209,12257,12794,12946,0
303.8000000000006,41006,40980,40993,40956,40943,40982,40959,40920,41033,41020,41005,41034,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
303.9000000000006,41006,40980,40993,40957,40943,40983,40961,40921,41033,41020,41004,41034,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
304.0000000000006,41006,40980,40993,40956,40943,40982,40960,40921,41034,41020,41004,41034,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
304.10000000000065,41005,40980,40993,40956,40942,40983,40960,40921,41033,41021,41005,41035,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
304.20000000000067,41006,40980,40993,40956,40943,40983,40961,40921,41034,41021,41005,41034,41019,41044,39837,00000,00000,12209,12257,12794,12946,0
304.3000000000007,41007,40981,40993,40956,40942,40982,40960,40921,41034,41021,41005,41034,41020,41045,39837,00000,00000,12209,12257,12794,12946,0
304.4000000000007,41006,40980,40993,40956,40943,40983,40961,40922,41033,41020,41005,41034,41020,41044,39838,00000,00000,12209,12257,12794,12946,0
304.50000000000074,41006,40981,40993,40957,40943,40983,40961,40921,41034,41021,41005,41035,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
304.60000000000076,41006,40981,40993,40957,40943,40983,40962,40922,41035,41022,41005,41034,41021,41045,39836,00000,00000,12209,12257,12794,12946,0
304.7000000000008,41007,40981,40994,40957,40943,40982,40961,40921,41034,41021,41004,41035,41020,41045,39837,00000,00000,12209,12257,12794,12946,0
304.8000000000008,41007,40981,40994,40958,40943,40984,40962,40922,41034,41021,41005,41035,41021,41043,39837,00000,00000,12209,12257,12794,12946,0
304.90000000000083,41007,40981,40994,40957,40943,40983,40961,40922,41034,41021,41005,41035,41020,41044,39837,00000,00000,12209,12257,12794,12946,0
305.00000000000085,41007,40981,40994,40958,40943,40982,40961,40922,41034,41021,41005,41035,41021,41044,39837,00000,00000,12209,12257,12794,12946,0
305.1000000000009,41007,40982,40994,40957,40943,40983,40961,40921,41034,41021,41005,41035,41021,41044,39837,00000,00000,12209,12257,12794,12946,0
305.2000000000009,41007,40982,40994,40958,40944,40983,40961,40921,41034,41022,41005,41035,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
305.3000000000009,41006,40981,40993,40957,40943,40982,40961,40921,41035,41022,41006,41035,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
305.40000000000094,41007,40981,40994,40957,40944,40983,40961,40922,41034,41022,41004,41034,41020,41044,39836,00000,00000,12209,12257,12794,12946,0
305.50000000000097,41006,40982,40994,40957,40944,40983,40961,40922,41034,41022,41006,41035,41021,41044,39837,00000,00000,12209,12257,12794,12946,0
305.600000000001,41007,40982,40995,40957,40944,40983,40962,40922,41035,41022,41005,41035,41022,41045,39837,00000,00000,12209,12257,12794,12946,0
305.700000000001,41007,40981,40994,40957,40944,40984,40962,40923,41035,41022,41006,41035,41021,41045,39836,00000,00000,12209,12257,12794,12946,0
305.80000000000103,41007,40982,40994,40958,40944,40984,40962,40921,41034,41021,41007,41035,41020,41045,39837,00000,00000,12209,12257,12794,12946,0
305.90000000000106,41008,40982,40994,40957,40944,40983,40961,40922,41035,41022,41006,41036,41022,41045,39836,00000,00000,12209,12257,12794,12946,0
306.0000000000011,41007,40982,40994,40957,40943,40983,40962,40922,41034,41021,41007,41036,41021,41045,39837,00000,00000,12209,12257,12794,12946,0
306.1000000000011,41007,40982,40994,40958,40944,40984,40962,40922,41034,41022,41006,41036,41023,41046,39837,00000,00000,12209,12257,12794,12946,0
